entry_id,date,amount,account_code,memo,vendor_id,journal_ref,created_by
GL_1415,2026-08-03,4428.1,ACC_7020,Booking for Los Pollos Dist.,VEND_14,JRN-4178,hansenwesley
GL_1416,2026-08-23,800.13,ACC_8020,Booking for InGen Biotech,VEND_28,JRN-3680,stacey84
GL_1417,2026-08-21,1804.69,ACC_6020,Booking for Globex Inc,VEND_02,JRN-6594,heather69
GL_1418,2026-08-25,3383.19,ACC_5020,Booking for InGen Biotech,VEND_28,JRN-4646,wcarrillo
GL_1419,2026-08-06,4672.64,ACC_7020,Booking for ACME Corp,VEND_01,JRN-8582,susan77
GL_1420,2026-08-13,561.13,ACC_5020,Booking for Tyrell Systems,VEND_24,JRN-8044,olsonjonathan
GL_1421,2026-08-20,1437.84,ACC_6020,Booking for Rekall Solutions,VEND_18,JRN-6307,oschultz
GL_1422,2026-08-19,4134.3,ACC_7020,Booking for Frobozz Electric,VEND_31,JRN-4085,laurengutierrez
GL_1423,2026-08-26,609.05,ACC_5020,Booking for Tyrell Systems,VEND_24,JRN-8668,zachary04
GL_1424,2026-08-05,3557.63,ACC_5010,Booking for Hooli Services,VEND_12,JRN-2826,justinross
GL_1425,2026-08-17,3223.64,ACC_5010,Booking for Wayne Enterprises,VEND_04,JRN-1764,charles27
GL_1426,2026-08-09,4920.31,ACC_7020,Booking for Bluth Builders,VEND_13,JRN-9798,michael94
GL_1428,2026-08-13,2140.26,ACC_5010,Booking for Wayne Enterprises,VEND_04,JRN-1402,staceyvega
GL_1429,2026-08-17,822.82,ACC_6010,Booking for Rekall Solutions,VEND_18,JRN-6332,victorgonzalez
GL_1430,2026-08-14,947.46,ACC_5020,Booking for ACME Corp,VEND_01,JRN-8927,moniqueclark
GL_1431,2026-08-19,4196.92,ACC_5020,Booking for Initech Solutions,VEND_06,JRN-3097,maryhuff
GL_1432,2026-08-06,1655.76,ACC_5010,Booking for Globex Inc,VEND_02,JRN-6065,eric11
GL_1433,2026-08-08,3225.93,ACC_6020,Booking for Multi Corp,VEND_30,JRN-8587,loweelizabeth
GL_1434,2026-08-10,4202.81,ACC_5020,Booking for Bluth Builders,VEND_13,JRN-2964,duranamber
GL_1435,2026-08-23,1506.68,ACC_6020,Booking for Rekall Solutions,VEND_18,JRN-1433,charlesnathan
GL_1436,2026-08-07,967.85,ACC_8010,Booking for Massive Dynamic,VEND_19,JRN-5933,travis94
GL_1437,2026-08-19,1881.7,ACC_5020,Booking for Omni Consumer,VEND_34,JRN-3022,wwhite
GL_1438,2026-08-05,2735.95,ACC_5020,Booking for Los Pollos Dist.,VEND_14,JRN-7520,raymond92
GL_1439,2026-08-23,4845.6,ACC_8010,Booking for Sorin Systems,VEND_36,JRN-2422,foxrodney
GL_1440,2026-08-03,2615.04,ACC_7020,Booking for Los Pollos Dist.,VEND_14,JRN-3694,shawphillip
GL_1441,2026-08-22,3192.46,ACC_5010,Booking for Frobozz Electric,VEND_31,JRN-4251,stephenmartinez
GL_1442,2026-08-12,3536.31,ACC_5020,Booking for Delos Hospitality,VEND_23,JRN-7194,astewart
GL_1443,2026-08-21,4524.6,ACC_8010,Booking for Hooli Services,VEND_12,JRN-6666,craignicolas
GL_1444,2026-08-15,4065.18,ACC_6020,Booking for Multi Corp,VEND_30,JRN-3525,nguyenchloe
GL_1446,2026-08-25,4680.3,ACC_8010,Booking for Momcorp Industries,VEND_33,JRN-7402,jacob43
GL_1447,2026-08-06,2609.8,ACC_5020,Booking for Buy n Large Corp,VEND_20,JRN-1438,thomas95
GL_1448,2026-08-07,4762.32,ACC_8010,Booking for Lestrade & Co,VEND_37,JRN-4055,ivan63
GL_1449,2026-08-10,3985.03,ACC_8010,Booking for Dunder Supplies,VEND_10,JRN-8940,xhaynes
GL_1450,2026-08-22,822.71,ACC_5020,Booking for Hooli Services,VEND_12,JRN-6635,melissa47
GL_1451,2026-08-03,3648.26,ACC_5020,Booking for Dunder Supplies,VEND_10,JRN-7119,ashleykrause
GL_1452,2026-08-12,124.23,ACC_6020,Booking for Pied Piper Tech,VEND_11,JRN-4493,lisale
GL_1453,2026-08-22,1943.83,ACC_5020,Booking for Multi Corp,VEND_30,JRN-3430,angelachase
GL_1454,2026-08-04,1999.11,ACC_5020,Booking for Oceanic Freight,VEND_21,JRN-3470,dustinhaley
GL_1455,2026-08-20,2029.87,ACC_8020,Booking for Cyberdyne Systems,VEND_05,JRN-8253,thomassmith
GL_1456,2026-08-20,972.98,ACC_5020,Booking for Sterling Cooper,VEND_16,JRN-4114,oporter
GL_1457,2026-08-22,1227.36,ACC_5010,Booking for Veridian Dynamics,VEND_32,JRN-5707,kristen44
GL_1458,2026-08-13,3304.82,ACC_6020,Booking for InGen Biotech,VEND_28,JRN-8760,rosshannah
GL_1459,2026-08-14,978.07,ACC_5020,Booking for Primatech Paper,VEND_26,JRN-3116,lewisjonathan
GL_1460,2026-08-15,4050.52,ACC_5020,Booking for Delos Hospitality,VEND_23,JRN-7934,colematthew
GL_1461,2026-08-11,730.82,ACC_6020,Booking for Momcorp Industries,VEND_33,JRN-2427,michael84
GL_1462,2026-08-25,367.11,ACC_8020,Booking for InGen Biotech,VEND_28,JRN-6734,andrew15
GL_1463,2026-08-12,3926.92,ACC_5010,Booking for Wernham Hogg,VEND_22,JRN-8692,barbarasantos
GL_1464,2026-08-04,3948.92,ACC_7020,Booking for InGen Biotech,VEND_28,JRN-2501,tiffanymitchell
GL_1465,2026-08-11,4746.19,ACC_5010,Booking for Bachman Electric,VEND_38,JRN-8522,emily77
GL_1466,2026-08-02,2377.34,ACC_5010,Booking for Stark Logistics,VEND_03,JRN-9379,jamesjustin
GL_1467,2026-08-14,1752.78,ACC_6020,Booking for Massive Dynamic,VEND_19,JRN-2979,mirandadavidson
GL_1468,2026-08-12,2143.6,ACC_8010,Booking for Sirius Cybernetics,VEND_29,JRN-3595,robert99
GL_1469,2026-08-24,279.4,ACC_6010,Booking for Primatech Paper,VEND_26,JRN-7244,esweeney
GL_1470,2026-08-21,2517.7,ACC_7020,Booking for Rekall Solutions,VEND_18,JRN-3042,martinjeremy
GL_1471,2026-08-03,1700.28,ACC_5020,Booking for Stark Logistics,VEND_03,JRN-7495,denise49
GL_1472,2026-08-21,4081.13,ACC_5010,Booking for Umbrella Corp,VEND_07,JRN-6803,cnelson
GL_1473,2026-08-03,1755.09,ACC_8010,Booking for Buy n Large Corp,VEND_20,JRN-4641,julie87
GL_1474,2026-08-04,3988.86,ACC_8010,Booking for Lestrade & Co,VEND_37,JRN-3996,bjackson
GL_1475,2026-08-12,2907.42,ACC_7020,Booking for Los Pollos Dist.,VEND_14,JRN-8122,jessicastanley
GL_1476,2026-08-24,324.14,ACC_8020,Booking for Primatech Paper,VEND_26,JRN-5231,clarkrandy
GL_1477,2026-08-01,3932.05,ACC_7020,Booking for Vandelay Trading,VEND_09,JRN-8839,brownnatasha
GL_1478,2026-08-08,188.56,ACC_6010,Booking for Oceanic Freight,VEND_21,JRN-6313,johnsonrandy
GL_1479,2026-08-21,3018.14,ACC_5020,Booking for  Freight,VEND_35,JRN-3378,garciachristine
GL_1480,2026-08-01,1780.46,ACC_5020,Booking for Oceanic Freight,VEND_21,JRN-4550,penanicole
GL_1481,2026-08-18,3518.85,ACC_5020,Booking for Weyland Industries,VEND_25,JRN-3320,jerome47
GL_1482,2026-08-18,4926.24,ACC_5020,Booking for Initech Solutions,VEND_06,JRN-9328,davidroberson
GL_1483,2026-08-12,1589.76,ACC_5010,Booking for Oceanic Freight,VEND_21,JRN-2738,johnsonmichael
GL_1484,2026-08-19,2214.5,ACC_8010,Booking for Globex Inc,VEND_02,JRN-5784,michelle78
GL_1485,2026-08-18,745.32,ACC_6010,Booking for Pawnee Power,VEND_39,JRN-3522,amy28
GL_1486,2026-08-19,1517.81,ACC_6010,Booking for Pied Piper Tech,VEND_11,JRN-3527,brittanybryant
GL_1487,2026-08-13,2795.34,ACC_8020,Booking for Delos Hospitality,VEND_23,JRN-4016,omills
GL_1488,2026-08-26,1879.56,ACC_8010,Booking for Umbrella Corp,VEND_07,JRN-6795,regina78
GL_1489,2026-08-25,3217.44,ACC_7020,Booking for Momcorp Industries,VEND_33,JRN-1936,lindaramos
GL_1490,2026-08-10,4148.08,ACC_7020,Booking for Sirius Cybernetics,VEND_29,JRN-3998,robert24
GL_1491,2026-08-21,944.13,ACC_8010,Booking for Umbrella Corp,VEND_07,JRN-6530,smithlisa
GL_1492,2026-08-21,242.3,ACC_6010,Booking for Prestige Worldwide,VEND_15,JRN-7088,mauriceharrison
GL_1493,2026-08-11,3086.28,ACC_5020,Booking for Pied Piper Tech,VEND_11,JRN-8844,wattstravis
GL_1494,2026-08-25,3046.58,ACC_5010,Booking for Weyland Industries,VEND_25,JRN-2879,xevans
GL_1495,2026-08-07,2343.07,ACC_6020,Booking for Sterling Cooper,VEND_16,JRN-7501,myates
GL_1496,2026-08-07,1681.35,ACC_8010,Booking for Massive Dynamic,VEND_19,JRN-9057,laurakelley
GL_1497,2026-08-22,3055.92,ACC_6020,Booking for Sterling Cooper,VEND_16,JRN-2712,robertcastro
GL_1498,2026-08-17,3242.76,ACC_5020,Booking for Pawnee Power,VEND_39,JRN-1103,twright
GL_1499,2026-08-06,1299.83,ACC_6020,Booking for Cyberdyne Systems,VEND_05,JRN-6165,oclayton
GL_1500,2026-08-03,3936.91,ACC_5020,Booking for Nakatomi Trading,VEND_17,JRN-5995,christian38
GL_1501,2026-08-17,4155.99,ACC_8010,Booking for Wayne Enterprises,VEND_04,JRN-6307,justin84
GL_1502,2026-08-23,4644.21,ACC_5020,Booking for Sirius Cybernetics,VEND_29,JRN-1222,elopez
GL_1503,2026-08-24,927.87,ACC_8020,Booking for Dharma Provisions,VEND_27,JRN-2175,derrickrodriguez
GL_1504,2026-08-09,575.92,ACC_5020,Booking for Cyberdyne Systems,VEND_05,JRN-7313,rwilliamson
GL_1505,2026-08-10,3477.05,ACC_5020,Booking for Wernham Hogg,VEND_22,JRN-7574,blopez
GL_1506,2026-08-25,786.1,ACC_8020,Booking for Omni Consumer,VEND_34,JRN-1939,brandonnichols
GL_1507,2026-08-10,4729.48,ACC_8010,Booking for Pied Piper Tech,VEND_11,JRN-5699,teresacampbell
GL_1508,2026-08-24,4045.47,ACC_7020,Booking for Vandelay Trading,VEND_09,JRN-4755,jenniferacosta
GL_1509,2026-08-01,4270.82,ACC_7020,Booking for Bachman Electric,VEND_38,JRN-2036,christophersmith
GL_1510,2026-08-24,4364.14,ACC_6020,Booking for Omni Consumer,VEND_34,JRN-5535,matthewcollins
GL_1511,2026-08-19,4277.79,ACC_7020,Booking for Oceanic Freight,VEND_21,JRN-1737,dbolton
GL_1512,2026-08-16,959.4,ACC_6010,Booking for Weyland Industries,VEND_25,JRN-6217,riveramegan
GL_1513,2026-08-13,1201.64,ACC_7020,Booking for Los Pollos Dist.,VEND_14,JRN-2191,brianrowe
GL_1514,2026-08-17,2350.68,ACC_8020,Booking for ACME Corp,VEND_01,JRN-2102,danielshunter
GL_1515,2026-08-26,3959.66,ACC_6020,Booking for Prestige Worldwide,VEND_15,JRN-2416,lisa01
GL_1516,2026-08-11,2586.34,ACC_7020,Booking for Rekall Solutions,VEND_18,JRN-5385,paulproctor
GL_1517,2026-08-18,4375.82,ACC_5010,Booking for Wayne Enterprises,VEND_04,JRN-2269,joanjohnson
GL_1518,2026-08-23,4688.03,ACC_8010,Booking for Sterling Cooper,VEND_16,JRN-6606,gmoss
GL_1519,2026-08-18,1459.64,ACC_6010,Booking for Bluth Builders,VEND_13,JRN-8016,thomasmaldonado
GL_1520,2026-08-05,2660.53,ACC_6020,Booking for Wayne Enterprises,VEND_04,JRN-1277,sharon20
GL_1521,2026-08-04,2730.97,ACC_8010,Booking for Wayne Enterprises,VEND_04,JRN-2496,kingdanielle
GL_1522,2026-08-15,508.59,ACC_8010,Booking for Bluth Builders,VEND_13,JRN-7159,michaelwilliams
GL_1523,2026-08-19,147.05,ACC_6010,Booking for InGen Biotech,VEND_28,JRN-6259,teresayoung
GL_1524,2026-08-01,1333.56,ACC_6020,Booking for Dharma Provisions,VEND_27,JRN-9964,knguyen
GL_1525,2026-08-16,2619.58,ACC_7020,Booking for Buy n Large Corp,VEND_20,JRN-6861,brenda63
GL_1526,2026-08-04,4888.42,ACC_5020,Booking for Hooli Services,VEND_12,JRN-1986,novakbianca
GL_1527,2026-08-08,976.1,ACC_5010,Booking for InGen Biotech,VEND_28,JRN-3246,jbarker
GL_1528,2026-08-06,1048.62,ACC_5010,Booking for Umbrella Corp,VEND_07,JRN-5155,kelli32
GL_1529,2026-08-25,2698.96,ACC_5020,Booking for Umbrella Corp,VEND_07,JRN-8120,ndavis
GL_1530,2026-08-07,2897.94,ACC_5020,Booking for Dunder Supplies,VEND_10,JRN-1244,sarah00
GL_1531,2026-08-20,3346.69,ACC_5010,Booking for Oceanic Freight,VEND_21,JRN-9128,deanna81
GL_1532,2026-08-09,2412.71,ACC_5010,Booking for Buy n Large Corp,VEND_20,JRN-3227,tonystewart
GL_1533,2026-08-10,2183.96,ACC_8020,Booking for Primatech Paper,VEND_26,JRN-2471,linda73
GL_1534,2026-08-12,3264.38,ACC_5020,Booking for Vandelay Trading,VEND_09,JRN-6037,norrismichael
GL_1535,2026-08-10,4179.5,ACC_5010,Booking for Globex Inc,VEND_02,JRN-4306,johnwilliams
GL_1536,2026-08-11,2834.53,ACC_8010,Booking for Bluth Builders,VEND_13,JRN-4991,ihansen
GL_1537,2026-08-03,1291.38,ACC_8020,Booking for Oceanic Freight,VEND_21,JRN-8045,llopez
GL_1538,2026-08-19,2402.37,ACC_8010,Booking for Stark Logistics,VEND_03,JRN-7611,mario74
GL_1539,2026-08-22,2971.96,ACC_8010,Booking for Wayne Enterprises,VEND_04,JRN-8436,caseymoore
GL_1540,2026-08-10,644.05,ACC_6020,Booking for Vandelay Trading,VEND_09,JRN-1595,lori85
GL_1541,2026-08-19,1564.39,ACC_7020,Booking for Bluth Builders,VEND_13,JRN-9572,osmith
GL_1542,2026-08-10,3478.89,ACC_7020,Booking for Vandelay Trading,VEND_09,JRN-4532,bgross
GL_1543,2026-08-24,4434.47,ACC_5010,Booking for Hooli Services,VEND_12,JRN-3702,kimberly35
GL_1544,2026-08-22,4860.05,ACC_7020,Booking for Nakatomi Trading,VEND_17,JRN-9037,barrettamber
GL_1545,2026-08-23,2112.82,ACC_5020,Booking for Primatech Paper,VEND_26,JRN-2309,rlee
GL_1546,2026-08-18,395.4,ACC_6010,Booking for Momcorp Industries,VEND_33,JRN-8173,jcannon
GL_1547,2026-08-16,1484.97,ACC_8010,Booking for Wernham Hogg,VEND_22,JRN-7379,marcus51
GL_1548,2026-08-18,875.3,ACC_8020,Booking for Momcorp Industries,VEND_33,JRN-1463,millscarl
GL_1549,2026-08-25,3451.37,ACC_7020,Booking for Rekall Solutions,VEND_18,JRN-6556,gregoryjohnson
GL_1550,2026-08-24,847.11,ACC_6020,Booking for Wernham Hogg,VEND_22,JRN-6773,washingtoncorey
GL_1551,2026-08-25,3493.67,ACC_5020,Booking for InGen Biotech,VEND_28,JRN-4407,hbarrett
GL_1552,2026-08-01,1203.63,ACC_8010,Booking for InGen Biotech,VEND_28,JRN-6058,brandon39
GL_1553,2026-08-19,3405.0,ACC_5010,Booking for Oceanic Freight,VEND_21,JRN-7262,smithsamantha
GL_1554,2026-08-07,3887.66,ACC_6020,Booking for Los Pollos Dist.,VEND_14,JRN-6058,fhebert
GL_1555,2026-08-18,1807.75,ACC_5020,Booking for Cyberdyne Systems,VEND_05,JRN-1505,dowen
GL_1556,2026-08-22,1123.16,ACC_7020,Booking for Buy n Large Corp,VEND_20,JRN-6486,angela65
GL_1557,2026-08-08,4687.88,ACC_5020,Booking for Los Pollos Dist.,VEND_14,JRN-4820,colonjoseph
GL_1558,2026-08-01,2275.37,ACC_5010,Booking for Los Pollos Dist.,VEND_14,JRN-3371,navarromary
GL_1559,2026-08-25,1964.47,ACC_5010,Booking for Soylent Industries,VEND_08,JRN-3597,blackburnsusan
GL_1560,2026-08-25,1127.23,ACC_5010,Booking for Veridian Dynamics,VEND_32,JRN-2134,garciajerry
GL_1561,2026-08-07,4927.25,ACC_6020,Booking for Momcorp Industries,VEND_33,JRN-1385,hlopez
GL_1562,2026-08-01,1962.14,ACC_8020,Booking for Dharma Provisions,VEND_27,JRN-6719,ashleymeza
GL_1563,2026-08-14,4735.11,ACC_7020,Booking for Buy n Large Corp,VEND_20,JRN-7195,xreese
GL_1564,2026-08-09,3675.18,ACC_6020,Booking for Oceanic Freight,VEND_21,JRN-5633,emily61
GL_1565,2026-08-06,2868.04,ACC_6020,Booking for Vandelay Trading,VEND_09,JRN-8863,laurapierce
GL_1566,2026-08-20,4031.66,ACC_5010,Booking for Massive Dynamic,VEND_19,JRN-1818,diane89
GL_1567,2026-08-06,4687.83,ACC_5010,Booking for Dunder Supplies,VEND_10,JRN-3298,umahoney
GL_1568,2026-08-06,1888.83,ACC_6020,Booking for Soylent Industries,VEND_08,JRN-8606,megan66
GL_1569,2026-08-23,1928.6,ACC_6010,Booking for Nakatomi Trading,VEND_17,JRN-6065,charlene98
GL_1570,2026-08-16,267.69,ACC_8020,Booking for Dunder Supplies,VEND_10,JRN-9133,nicholaspierce
GL_1572,2026-08-04,4847.38,ACC_7020,Booking for Multi Corp,VEND_30,JRN-8375,michael77
GL_1573,2026-08-15,758.59,ACC_6010,Booking for Pawnee Power,VEND_39,JRN-2458,csmith
GL_1574,2026-08-05,1682.09,ACC_6020,Booking for  Freight,VEND_35,JRN-4298,caitlin82
GL_1575,2026-08-24,4172.34,ACC_7020,Booking for Lestrade & Co,VEND_37,JRN-6694,adam33
GL_1576,2026-08-22,502.73,ACC_6020,Booking for Umbrella Corp,VEND_07,JRN-1553,andrew48
GL_1577,2026-08-08,1328.29,ACC_6010,Booking for Buy n Large Corp,VEND_20,JRN-6416,clintonstevens
GL_1578,2026-08-22,2994.84,ACC_5010,Booking for Omni Consumer,VEND_34,JRN-1377,devonrichardson
GL_1579,2026-08-05,1706.93,ACC_6020,Booking for Tyrell Systems,VEND_24,JRN-5002,jesseshepherd
GL_1580,2026-08-26,1069.69,ACC_6010,Booking for Hooli Services,VEND_12,JRN-6156,duncanashley
GL_1581,2026-08-11,157.39,ACC_8020,Booking for Frobozz Electric,VEND_31,JRN-4614,jessicacummings
GL_1583,2026-08-06,1350.89,ACC_6020,Booking for Veridian Dynamics,VEND_32,JRN-4263,sthompson
GL_1584,2026-08-09,409.28,ACC_5020,Booking for Tyrell Systems,VEND_24,JRN-7326,larsonkevin
GL_1585,2026-08-08,4877.93,ACC_6020,Booking for Soylent Industries,VEND_08,JRN-7989,dmiller
GL_1586,2026-08-15,2237.2,ACC_8010,Booking for Initech Solutions,VEND_06,JRN-4055,michael66
GL_1587,2026-08-22,1187.1,ACC_6020,Booking for Globex Inc,VEND_02,JRN-8231,kanejeremy
GL_1588,2026-08-17,330.28,ACC_5020,Booking for  Freight,VEND_35,JRN-2800,walterscrystal
GL_1589,2026-08-06,590.68,ACC_8020,Booking for Pied Piper Tech,VEND_11,JRN-6867,torresblake
GL_1590,2026-08-08,4231.87,ACC_5020,Booking for Dunder Supplies,VEND_10,JRN-7228,markwolfe
GL_1591,2026-08-13,1552.83,ACC_5020,Booking for Omni Consumer,VEND_34,JRN-6260,brentdennis
GL_1592,2026-08-03,1331.51,ACC_5020,Booking for Sorin Systems,VEND_36,JRN-1811,wmaddox
GL_1593,2026-08-25,2110.84,ACC_8020,Booking for Dunder Supplies,VEND_10,JRN-7077,walkerkeith
GL_1594,2026-08-21,2153.15,ACC_8010,Booking for Bachman Electric,VEND_38,JRN-8634,vhernandez
GL_1595,2026-08-03,1208.89,ACC_8010,Booking for Rekall Solutions,VEND_18,JRN-1130,alvarezjulie
GL_1596,2026-08-15,797.8,ACC_5020,Booking for Rekall Solutions,VEND_18,JRN-7029,zbaker
GL_1597,2026-08-04,3881.12,ACC_6020,Booking for Pawnee Power,VEND_39,JRN-2804,iayala
GL_1598,2026-08-24,3089.17,ACC_5020,Booking for Dunder Supplies,VEND_10,JRN-9667,timothygonzalez
GL_1599,2026-08-11,4388.65,ACC_5020,Booking for Stark Logistics,VEND_03,JRN-8580,mpearson
GL_1600,2026-08-04,3171.8,ACC_7020,Booking for InGen Biotech,VEND_28,JRN-4381,johnadams
GL_1601,2026-08-23,4340.98,ACC_7020,Booking for Veridian Dynamics,VEND_32,JRN-5910,kmorris
GL_1602,2026-08-08,4359.87,ACC_5020,Booking for Veridian Dynamics,VEND_32,JRN-2283,rodriguezrobert
GL_1603,2026-08-14,377.6,ACC_6020,Booking for Umbrella Corp,VEND_07,JRN-5751,michael55
GL_1604,2026-08-11,2156.26,ACC_8010,Booking for Nakatomi Trading,VEND_17,JRN-6495,carrillogary
GL_1605,2026-08-08,2996.31,ACC_8010,Booking for Rekall Solutions,VEND_18,JRN-7446,christina79
GL_1606,2026-08-16,2847.29,ACC_6020,Booking for Lestrade & Co,VEND_37,JRN-5615,scottglass
GL_1607,2026-08-19,4207.21,ACC_7020,Booking for Umbrella Corp,VEND_07,JRN-8120,jamesbrooks
GL_1608,2026-08-13,3619.62,ACC_5020,Booking for Stark Logistics,VEND_03,JRN-5891,rodriguezbrian
GL_1609,2026-08-15,2909.39,ACC_6020,Booking for Omni Consumer,VEND_34,JRN-5288,mistywilkins
GL_1610,2026-08-21,3747.49,ACC_6020,Booking for InGen Biotech,VEND_28,JRN-4627,cooperlinda
GL_1611,2026-08-04,1532.16,ACC_6010,Booking for Dharma Provisions,VEND_27,JRN-5217,shannon05
GL_1612,2026-08-13,4870.54,ACC_6020,Booking for Sterling Cooper,VEND_16,JRN-2987,jodylewis
GL_1613,2026-08-11,2345.2,ACC_7020,Booking for Nakatomi Trading,VEND_17,JRN-5007,ana92
GL_1614,2026-08-25,1807.84,ACC_8020,Booking for Hooli Services,VEND_12,JRN-4972,bennettrebecca
GL_1615,2026-08-11,1823.84,ACC_8020,Booking for  Freight,VEND_35,JRN-5234,scottbrian
GL_1616,2026-08-08,1651.02,ACC_6010,Booking for Buy n Large Corp,VEND_20,JRN-8387,kristinawilliamson
GL_1617,2026-08-21,1012.34,ACC_6010,Booking for Weyland Industries,VEND_25,JRN-4709,marshallsierra
GL_1618,2026-08-16,1817.91,ACC_7020,Booking for Sirius Cybernetics,VEND_29,JRN-5417,pricejoseph
GL_1619,2026-08-04,1029.97,ACC_6020,Booking for Buy n Large Corp,VEND_20,JRN-5322,michelle04
GL_1620,2026-08-20,3508.62,ACC_5010,Booking for Bluth Builders,VEND_13,JRN-9615,yhall
GL_1621,2026-08-23,1766.8,ACC_8020,Booking for Delos Hospitality,VEND_23,JRN-3807,mckeetodd
GL_1622,2026-08-04,4240.55,ACC_5020,Booking for Massive Dynamic,VEND_19,JRN-4678,lopezvincent
GL_1623,2026-08-11,4997.25,ACC_5010,Booking for Sirius Cybernetics,VEND_29,JRN-6377,tcastro
GL_1624,2026-08-16,1199.9,ACC_7020,Booking for Prestige Worldwide,VEND_15,JRN-7883,williamssandra
GL_1625,2026-08-10,1292.82,ACC_6020,Booking for Globex Inc,VEND_02,JRN-4580,matthew62
GL_1626,2026-08-14,1011.68,ACC_7020,Booking for Omni Consumer,VEND_34,JRN-9735,reedmichael
GL_1627,2026-08-26,4028.45,ACC_8010,Booking for InGen Biotech,VEND_28,JRN-5417,joel84
GL_1628,2026-08-09,1668.76,ACC_5020,Booking for Delos Hospitality,VEND_23,JRN-3583,garrettnatasha
GL_1629,2026-08-26,4928.97,ACC_5010,Booking for Frobozz Electric,VEND_31,JRN-1130,raymondstacy
GL_1630,2026-08-23,3540.51,ACC_8010,Booking for Sorin Systems,VEND_36,JRN-8299,edwardprince
GL_1631,2026-08-20,2245.44,ACC_5020,Booking for Bachman Electric,VEND_38,JRN-2886,christopherreyes
GL_1632,2026-08-06,209.89,ACC_8020,Booking for Sirius Cybernetics,VEND_29,JRN-6354,robertberry
GL_1633,2026-08-03,3441.83,ACC_6020,Booking for Cyberdyne Systems,VEND_05,JRN-9496,mwaller
GL_1634,2026-08-23,3845.39,ACC_6020,Booking for Vandelay Trading,VEND_09,JRN-4157,shane23
GL_1635,2026-08-08,2892.3,ACC_6020,Booking for Momcorp Industries,VEND_33,JRN-7763,biancasutton
GL_1636,2026-08-22,2975.68,ACC_6020,Booking for ACME Corp,VEND_01,JRN-6516,michelleparker
GL_1637,2026-08-20,411.78,ACC_8010,Booking for Dharma Provisions,VEND_27,JRN-3161,russellstout
GL_1638,2026-08-02,3282.09,ACC_5010,Booking for Veridian Dynamics,VEND_32,JRN-5004,dianacunningham
GL_1640,2026-08-06,3565.59,ACC_5010,Booking for Nakatomi Trading,VEND_17,JRN-1703,lonniegrant
GL_1641,2026-08-12,4929.62,ACC_6020,Booking for Initech Solutions,VEND_06,JRN-5557,whitemary
GL_1642,2026-08-17,1364.76,ACC_6020,Booking for Pawnee Power,VEND_39,JRN-2050,jessicacannon
GL_1643,2026-08-01,4821.64,ACC_5020,Booking for Omni Consumer,VEND_34,JRN-4660,tali
GL_1644,2026-08-03,4782.99,ACC_8010,Booking for Bluth Builders,VEND_13,JRN-1894,oreese
GL_1645,2026-08-04,4373.28,ACC_5010,Booking for Dunder Supplies,VEND_10,JRN-3317,edwin31
GL_1646,2026-08-05,4090.37,ACC_6020,Booking for Sirius Cybernetics,VEND_29,JRN-2747,jackfarmer
GL_1647,2026-08-10,628.1,ACC_5020,Booking for Hooli Services,VEND_12,JRN-2880,catherine93
GL_1648,2026-08-20,860.74,ACC_5020,Booking for Gekko Capital,VEND_40,JRN-8560,jerryjohnson
GL_1649,2026-08-18,4175.67,ACC_6020,Booking for Sirius Cybernetics,VEND_29,JRN-7446,wattsthomas
GL_1650,2026-08-05,1273.31,ACC_8020,Booking for Veridian Dynamics,VEND_32,JRN-6836,xjoseph
GL_1651,2026-08-26,4233.65,ACC_8010,Booking for Bachman Electric,VEND_38,JRN-7416,melissahenry
GL_1652,2026-08-21,1084.57,ACC_5020,Booking for Oceanic Freight,VEND_21,JRN-6419,frankperez
GL_1653,2026-08-10,4726.81,ACC_8010,Booking for InGen Biotech,VEND_28,JRN-6527,aduran
GL_1654,2026-08-04,1675.42,ACC_8010,Booking for Frobozz Electric,VEND_31,JRN-8722,stephanie33
GL_1655,2026-08-02,1021.59,ACC_5010,Booking for Initech Solutions,VEND_06,JRN-8049,carlho
GL_1656,2026-08-24,334.98,ACC_5020,Booking for Globex Inc,VEND_02,JRN-4578,fcamacho
GL_1657,2026-08-24,2591.04,ACC_5010,Booking for Hooli Services,VEND_12,JRN-5277,michelle36
GL_1658,2026-08-17,4754.83,ACC_8010,Booking for Prestige Worldwide,VEND_15,JRN-5888,mparsons
GL_1659,2026-08-19,3238.06,ACC_5020,Booking for ACME Corp,VEND_01,JRN-5249,zcortez
GL_1660,2026-08-10,3332.01,ACC_7020,Booking for Wernham Hogg,VEND_22,JRN-7355,meyershannon
GL_1661,2026-08-12,4596.16,ACC_5020,Booking for Primatech Paper,VEND_26,JRN-2386,richjohn
GL_1662,2026-08-22,2895.64,ACC_5010,Booking for Buy n Large Corp,VEND_20,JRN-4650,cterrell
GL_1663,2026-08-14,4135.42,ACC_8010,Booking for Weyland Industries,VEND_25,JRN-7078,oblack
